Country,Year,Metric,Classification,Value
Germany,2019,Proportion_of_Population_By_Age_Group,50-64,22.8
Germany,2020,Proportion_of_Population_By_Age_Group,50-64,23.0
Germany,2021,Proportion_of_Population_By_Age_Group,50-64,23.0
Germany,2022,Proportion_of_Population_By_Age_Group,50-64,22.9
Germany,2023,Proportion_of_Population_By_Age_Group,50-64,22.7
Germany,2024,Proportion_of_Population_By_Age_Group,50-64,22.3
Denmark,2013,Proportion_of_Population_By_Age_Group,50-64,19.1
Denmark,2014,Proportion_of_Population_By_Age_Group,50-64,19.1
Denmark,2015,Proportion_of_Population_By_Age_Group,50-64,19.2
Denmark,2016,Proportion_of_Population_By_Age_Group,50-64,19.3
Denmark,2017,Proportion_of_Population_By_Age_Group,50-64,19.5
Denmark,2018,Proportion_of_Population_By_Age_Group,50-64,19.6
Denmark,2019,Proportion_of_Population_By_Age_Group,50-64,19.6
Denmark,2020,Proportion_of_Population_By_Age_Group,50-64,19.7
Denmark,2021,Proportion_of_Population_By_Age_Group,50-64,19.7
Denmark,2022,Proportion_of_Population_By_Age_Group,50-64,19.7
Denmark,2023,Proportion_of_Population_By_Age_Group,50-64,19.7
Denmark,2024,Proportion_of_Population_By_Age_Group,50-64,19.7
Estonia,2013,Proportion_of_Population_By_Age_Group,50-64,20.0
Estonia,2014,Proportion_of_Population_By_Age_Group,50-64,20.0
Estonia,2015,Proportion_of_Population_By_Age_Group,50-64,19.8
Estonia,2016,Proportion_of_Population_By_Age_Group,50-64,19.7
Estonia,2017,Proportion_of_Population_By_Age_Group,50-64,19.6
Estonia,2018,Proportion_of_Population_By_Age_Group,50-64,19.4
Estonia,2019,Proportion_of_Population_By_Age_Group,50-64,19.4
Estonia,2020,Proportion_of_Population_By_Age_Group,50-64,19.4
Estonia,2021,Proportion_of_Population_By_Age_Group,50-64,19.3
Estonia,2022,Proportion_of_Population_By_Age_Group,50-64,19.4
Estonia,2023,Proportion_of_Population_By_Age_Group,50-64,19.2
Estonia,2024,Proportion_of_Population_By_Age_Group,50-64,19.2
Greece,2013,Proportion_of_Population_By_Age_Group,50-64,18.8
Greece,2014,Proportion_of_Population_By_Age_Group,50-64,19.0
Greece,2015,Proportion_of_Population_By_Age_Group,50-64,19.2
Greece,2016,Proportion_of_Population_By_Age_Group,50-64,19.4
Greece,2017,Proportion_of_Population_By_Age_Group,50-64,19.7
Greece,2018,Proportion_of_Population_By_Age_Group,50-64,20.0
Greece,2019,Proportion_of_Population_By_Age_Group,50-64,20.3
Greece,2020,Proportion_of_Population_By_Age_Group,50-64,20.5
Greece,2021,Proportion_of_Population_By_Age_Group,50-64,20.7
Greece,2022,Proportion_of_Population_By_Age_Group,50-64,21.4
Greece,2023,Proportion_of_Population_By_Age_Group,50-64,21.7
Greece,2024,Proportion_of_Population_By_Age_Group,50-64,21.8
Spain,2013,Proportion_of_Population_By_Age_Group,50-64,18.4
Spain,2014,Proportion_of_Population_By_Age_Group,50-64,18.7
Spain,2015,Proportion_of_Population_By_Age_Group,50-64,19.1
Spain,2016,Proportion_of_Population_By_Age_Group,50-64,19.6
Spain,2017,Proportion_of_Population_By_Age_Group,50-64,20.0
Spain,2018,Proportion_of_Population_By_Age_Group,50-64,20.4
Spain,2019,Proportion_of_Population_By_Age_Group,50-64,20.7
Spain,2020,Proportion_of_Population_By_Age_Group,50-64,21.0
Spain,2021,Proportion_of_Population_By_Age_Group,50-64,21.4
Spain,2022,Proportion_of_Population_By_Age_Group,50-64,21.7
Spain,2023,Proportion_of_Population_By_Age_Group,50-64,21.9
Spain,2024,Proportion_of_Population_By_Age_Group,50-64,22.1
Finland,2013,Proportion_of_Population_By_Age_Group,50-64,21.0
Finland,2014,Proportion_of_Population_By_Age_Group,50-64,20.7
Finland,2015,Proportion_of_Population_By_Age_Group,50-64,20.5
Finland,2016,Proportion_of_Population_By_Age_Group,50-64,20.3
Finland,2017,Proportion_of_Population_By_Age_Group,50-64,20.2
Finland,2018,Proportion_of_Population_By_Age_Group,50-64,20.0
Finland,2019,Proportion_of_Population_By_Age_Group,50-64,19.9
Finland,2020,Proportion_of_Population_By_Age_Group,50-64,19.6
Finland,2021,Proportion_of_Population_By_Age_Group,50-64,19.4
Finland,2022,Proportion_of_Population_By_Age_Group,50-64,19.1
Finland,2023,Proportion_of_Population_By_Age_Group,50-64,18.8
Finland,2024,Proportion_of_Population_By_Age_Group,50-64,18.5
France,2013,Proportion_of_Population_By_Age_Group,50-64,19.3
France,2014,Proportion_of_Population_By_Age_Group,50-64,19.3
France,2015,Proportion_of_Population_By_Age_Group,50-64,19.2
France,2016,Proportion_of_Population_By_Age_Group,50-64,19.2
France,2017,Proportion_of_Population_By_Age_Group,50-64,19.2
France,2018,Proportion_of_Population_By_Age_Group,50-64,19.2
France,2019,Proportion_of_Population_By_Age_Group,50-64,19.2
France,2020,Proportion_of_Population_By_Age_Group,50-64,19.2
France,2021,Proportion_of_Population_By_Age_Group,50-64,19.2
France,2022,Proportion_of_Population_By_Age_Group,50-64,19.3
France,2023,Proportion_of_Population_By_Age_Group,50-64,19.3
France,2024,Proportion_of_Population_By_Age_Group,50-64,19.3
Georgia,2014,Proportion_of_Population_By_Age_Group,50-64,19.1
Georgia,2015,Proportion_of_Population_By_Age_Group,50-64,19.0
Georgia,2016,Proportion_of_Population_By_Age_Group,50-64,19.7
Georgia,2017,Proportion_of_Population_By_Age_Group,50-64,19.7
Georgia,2018,Proportion_of_Population_By_Age_Group,50-64,19.6
Georgia,2019,Proportion_of_Population_By_Age_Group,50-64,19.5
Georgia,2020,Proportion_of_Population_By_Age_Group,50-64,19.5
Georgia,2021,Proportion_of_Population_By_Age_Group,50-64,19.4
Georgia,2022,Proportion_of_Population_By_Age_Group,50-64,19.3
Georgia,2023,Proportion_of_Population_By_Age_Group,50-64,19.0
Georgia,2024,Proportion_of_Population_By_Age_Group,50-64,19.1
Croatia,2013,Proportion_of_Population_By_Age_Group,50-64,21.3
Croatia,2014,Proportion_of_Population_By_Age_Group,50-64,21.6
Croatia,2015,Proportion_of_Population_By_Age_Group,50-64,21.6
Croatia,2016,Proportion_of_Population_By_Age_Group,50-64,21.8
Croatia,2017,Proportion_of_Population_By_Age_Group,50-64,22.0
Croatia,2018,Proportion_of_Population_By_Age_Group,50-64,22.1
Croatia,2019,Proportion_of_Population_By_Age_Group,50-64,22.0
Croatia,2020,Proportion_of_Population_By_Age_Group,50-64,21.8
Croatia,2021,Proportion_of_Population_By_Age_Group,50-64,21.6
Croatia,2022,Proportion_of_Population_By_Age_Group,50-64,21.3
Croatia,2023,Proportion_of_Population_By_Age_Group,50-64,21.1
Croatia,2024,Proportion_of_Population_By_Age_Group,50-64,20.8
Hungary,2013,Proportion_of_Population_By_Age_Group,50-64,20.8
Hungary,2014,Proportion_of_Population_By_Age_Group,50-64,20.6
Hungary,2015,Proportion_of_Population_By_Age_Group,50-64,20.3
Hungary,2016,Proportion_of_Population_By_Age_Group,50-64,20.1
Hungary,2017,Proportion_of_Population_By_Age_Group,50-64,19.9
Hungary,2018,Proportion_of_Population_By_Age_Group,50-64,19.8
Hungary,2019,Proportion_of_Population_By_Age_Group,50-64,19.7
Hungary,2020,Proportion_of_Population_By_Age_Group,50-64,19.4
Hungary,2021,Proportion_of_Population_By_Age_Group,50-64,19.3
Hungary,2022,Proportion_of_Population_By_Age_Group,50-64,19.2
Hungary,2023,Proportion_of_Population_By_Age_Group,50-64,19.4
Hungary,2024,Proportion_of_Population_By_Age_Group,50-64,19.5
Ireland,2013,Proportion_of_Population_By_Age_Group,50-64,16.4
Ireland,2014,Proportion_of_Population_By_Age_Group,50-64,16.6
Ireland,2015,Proportion_of_Population_By_Age_Group,50-64,16.7
Ireland,2016,Proportion_of_Population_By_Age_Group,50-64,16.9
Ireland,2017,Proportion_of_Population_By_Age_Group,50-64,17.0
Ireland,2018,Proportion_of_Population_By_Age_Group,50-64,17.1
Ireland,2019,Proportion_of_Population_By_Age_Group,50-64,17.2
Ireland,2020,Proportion_of_Population_By_Age_Group,50-64,17.4
Ireland,2021,Proportion_of_Population_By_Age_Group,50-64,17.7
Ireland,2022,Proportion_of_Population_By_Age_Group,50-64,17.9
Ireland,2023,Proportion_of_Population_By_Age_Group,50-64,18.0
Ireland,2024,Proportion_of_Population_By_Age_Group,50-64,18.2
Iceland,2013,Proportion_of_Population_By_Age_Group,50-64,17.9
Iceland,2014,Proportion_of_Population_By_Age_Group,50-64,18.1
Iceland,2015,Proportion_of_Population_By_Age_Group,50-64,18.2
Iceland,2016,Proportion_of_Population_By_Age_Group,50-64,18.3
Iceland,2017,Proportion_of_Population_By_Age_Group,50-64,18.3
Iceland,2018,Proportion_of_Population_By_Age_Group,50-64,18.1
Iceland,2019,Proportion_of_Population_By_Age_Group,50-64,17.9
Iceland,2020,Proportion_of_Population_By_Age_Group,50-64,17.7
Iceland,2021,Proportion_of_Population_By_Age_Group,50-64,17.5
Iceland,2022,Proportion_of_Population_By_Age_Group,50-64,17.3
Iceland,2023,Proportion_of_Population_By_Age_Group,50-64,17.2
Iceland,2024,Proportion_of_Population_By_Age_Group,50-64,17.2
Italy,2013,Proportion_of_Population_By_Age_Group,50-64,19.7
Italy,2014,Proportion_of_Population_By_Age_Group,50-64,19.9
Italy,2015,Proportion_of_Population_By_Age_Group,50-64,20.3
Italy,2016,Proportion_of_Population_By_Age_Group,50-64,20.6
Italy,2017,Proportion_of_Population_By_Age_Group,50-64,21.1
Italy,2018,Proportion_of_Population_By_Age_Group,50-64,21.5
Italy,2019,Proportion_of_Population_By_Age_Group,50-64,21.9
Italy,2020,Proportion_of_Population_By_Age_Group,50-64,22.3
Italy,2021,Proportion_of_Population_By_Age_Group,50-64,22.6
Italy,2022,Proportion_of_Population_By_Age_Group,50-64,23.0
Italy,2023,Proportion_of_Population_By_Age_Group,50-64,23.3
Italy,2024,Proportion_of_Population_By_Age_Group,50-64,23.6
Liechtenstein,2013,Proportion_of_Population_By_Age_Group,50-64,21.4
Liechtenstein,2014,Proportion_of_Population_By_Age_Group,50-64,21.6
Liechtenstein,2015,Proportion_of_Population_By_Age_Group,50-64,22.0
Liechtenstein,2016,Proportion_of_Population_By_Age_Group,50-64,22.2
Liechtenstein,2017,Proportion_of_Population_By_Age_Group,50-64,22.5
Liechtenstein,2018,Proportion_of_Population_By_Age_Group,50-64,22.7
Liechtenstein,2019,Proportion_of_Population_By_Age_Group,50-64,23.2
Liechtenstein,2020,Proportion_of_Population_By_Age_Group,50-64,23.3
Liechtenstein,2021,Proportion_of_Population_By_Age_Group,50-64,23.5
Liechtenstein,2022,Proportion_of_Population_By_Age_Group,50-64,23.5
Liechtenstein,2023,Proportion_of_Population_By_Age_Group,50-64,23.4
Liechtenstein,2024,Proportion_of_Population_By_Age_Group,50-64,23.3
Lithuania,2013,Proportion_of_Population_By_Age_Group,50-64,20.3
Lithuania,2014,Proportion_of_Population_By_Age_Group,50-64,20.7
Lithuania,2015,Proportion_of_Population_By_Age_Group,50-64,21.0
Lithuania,2016,Proportion_of_Population_By_Age_Group,50-64,21.3
Lithuania,2017,Proportion_of_Population_By_Age_Group,50-64,21.6
Lithuania,2018,Proportion_of_Population_By_Age_Group,50-64,22.0
Lithuania,2019,Proportion_of_Population_By_Age_Group,50-64,22.3
Lithuania,2020,Proportion_of_Population_By_Age_Group,50-64,22.5
Lithuania,2021,Proportion_of_Population_By_Age_Group,50-64,22.6
Lithuania,2022,Proportion_of_Population_By_Age_Group,50-64,22.7
Lithuania,2023,Proportion_of_Population_By_Age_Group,50-64,22.3
Lithuania,2024,Proportion_of_Population_By_Age_Group,50-64,21.9
Luxembourg,2013,Proportion_of_Population_By_Age_Group,50-64,18.4
Luxembourg,2014,Proportion_of_Population_By_Age_Group,50-64,18.7
Luxembourg,2015,Proportion_of_Population_By_Age_Group,50-64,18.9
Luxembourg,2016,Proportion_of_Population_By_Age_Group,50-64,19.2
Luxembourg,2017,Proportion_of_Population_By_Age_Group,50-64,19.5
Luxembourg,2018,Proportion_of_Population_By_Age_Group,50-64,19.6
Luxembourg,2019,Proportion_of_Population_By_Age_Group,50-64,19.8
Luxembourg,2020,Proportion_of_Population_By_Age_Group,50-64,19.8
Luxembourg,2021,Proportion_of_Population_By_Age_Group,50-64,19.9
Luxembourg,2022,Proportion_of_Population_By_Age_Group,50-64,20.0
Luxembourg,2023,Proportion_of_Population_By_Age_Group,50-64,19.8
Luxembourg,2024,Proportion_of_Population_By_Age_Group,50-64,19.7
Latvia,2013,Proportion_of_Population_By_Age_Group,50-64,20.4
Latvia,2014,Proportion_of_Population_By_Age_Group,50-64,20.6
Latvia,2015,Proportion_of_Population_By_Age_Group,50-64,20.6
Latvia,2016,Proportion_of_Population_By_Age_Group,50-64,20.7
Latvia,2017,Proportion_of_Population_By_Age_Group,50-64,20.7
Latvia,2018,Proportion_of_Population_By_Age_Group,50-64,20.8
Latvia,2019,Proportion_of_Population_By_Age_Group,50-64,20.9
Latvia,2020,Proportion_of_Population_By_Age_Group,50-64,20.9
Latvia,2021,Proportion_of_Population_By_Age_Group,50-64,20.9
Latvia,2022,Proportion_of_Population_By_Age_Group,50-64,20.9
Latvia,2023,Proportion_of_Population_By_Age_Group,50-64,20.8
Latvia,2024,Proportion_of_Population_By_Age_Group,50-64,20.8
Moldova,2013,Proportion_of_Population_By_Age_Group,50-64,19.7
Moldova,2014,Proportion_of_Population_By_Age_Group,50-64,20.0
Moldova,2015,Proportion_of_Population_By_Age_Group,50-64,21.3
Moldova,2016,Proportion_of_Population_By_Age_Group,50-64,21.1
Moldova,2017,Proportion_of_Population_By_Age_Group,50-64,20.9
Moldova,2018,Proportion_of_Population_By_Age_Group,50-64,20.8
Moldova,2019,Proportion_of_Population_By_Age_Group,50-64,20.8
Moldova,2020,Proportion_of_Population_By_Age_Group,50-64,20.9
Moldova,2021,Proportion_of_Population_By_Age_Group,50-64,20.8
Moldova,2022,Proportion_of_Population_By_Age_Group,50-64,20.7
Moldova,2023,Proportion_of_Population_By_Age_Group,50-64,20.7
Moldova,2024,Proportion_of_Population_By_Age_Group,50-64,20.9
Montenegro,2013,Proportion_of_Population_By_Age_Group,50-64,19.7
Montenegro,2014,Proportion_of_Population_By_Age_Group,50-64,19.9
Montenegro,2015,Proportion_of_Population_By_Age_Group,50-64,20.0
Montenegro,2016,Proportion_of_Population_By_Age_Group,50-64,20.0
Montenegro,2017,Proportion_of_Population_By_Age_Group,50-64,20.0
Montenegro,2018,Proportion_of_Population_By_Age_Group,50-64,19.9
Montenegro,2019,Proportion_of_Population_By_Age_Group,50-64,19.8
Montenegro,2020,Proportion_of_Population_By_Age_Group,50-64,19.6
Montenegro,2021,Proportion_of_Population_By_Age_Group,50-64,19.5
Montenegro,2022,Proportion_of_Population_By_Age_Group,50-64,19.4
Montenegro,2023,Proportion_of_Population_By_Age_Group,50-64,19.3
Montenegro,2024,Proportion_of_Population_By_Age_Group,50-64,19.3
North Macedonia,2013,Proportion_of_Population_By_Age_Group,50-64,19.0
North Macedonia,2014,Proportion_of_Population_By_Age_Group,50-64,19.1
North Macedonia,2015,Proportion_of_Population_By_Age_Group,50-64,19.3
North Macedonia,2016,Proportion_of_Population_By_Age_Group,50-64,19.4
North Macedonia,2017,Proportion_of_Population_By_Age_Group,50-64,19.6
North Macedonia,2018,Proportion_of_Population_By_Age_Group,50-64,19.7
North Macedonia,2019,Proportion_of_Population_By_Age_Group,50-64,19.7
North Macedonia,2020,Proportion_of_Population_By_Age_Group,50-64,19.8
North Macedonia,2021,Proportion_of_Population_By_Age_Group,50-64,19.8
North Macedonia,2022,Proportion_of_Population_By_Age_Group,50-64,20.6
North Macedonia,2023,Proportion_of_Population_By_Age_Group,50-64,20.5
Malta,2013,Proportion_of_Population_By_Age_Group,50-64,21.3
Malta,2014,Proportion_of_Population_By_Age_Group,50-64,20.8
Malta,2015,Proportion_of_Population_By_Age_Group,50-64,20.3
Malta,2016,Proportion_of_Population_By_Age_Group,50-64,19.7
Malta,2017,Proportion_of_Population_By_Age_Group,50-64,19.4
Malta,2018,Proportion_of_Population_By_Age_Group,50-64,18.8
Malta,2019,Proportion_of_Population_By_Age_Group,50-64,18.3
Malta,2020,Proportion_of_Population_By_Age_Group,50-64,17.7
Malta,2021,Proportion_of_Population_By_Age_Group,50-64,17.5
Malta,2022,Proportion_of_Population_By_Age_Group,50-64,17.4
Malta,2023,Proportion_of_Population_By_Age_Group,50-64,16.8
Malta,2024,Proportion_of_Population_By_Age_Group,50-64,16.3
Netherlands,2013,Proportion_of_Population_By_Age_Group,50-64,20.3
Netherlands,2014,Proportion_of_Population_By_Age_Group,50-64,20.4
Netherlands,2015,Proportion_of_Population_By_Age_Group,50-64,20.5
Netherlands,2016,Proportion_of_Population_By_Age_Group,50-64,20.6
Netherlands,2017,Proportion_of_Population_By_Age_Group,50-64,20.7
Netherlands,2018,Proportion_of_Population_By_Age_Group,50-64,20.8
Netherlands,2019,Proportion_of_Population_By_Age_Group,50-64,20.9
Netherlands,2020,Proportion_of_Population_By_Age_Group,50-64,21.0
Netherlands,2021,Proportion_of_Population_By_Age_Group,50-64,21.1
Netherlands,2022,Proportion_of_Population_By_Age_Group,50-64,21.1
Netherlands,2023,Proportion_of_Population_By_Age_Group,50-64,20.9
Netherlands,2024,Proportion_of_Population_By_Age_Group,50-64,20.7
Norway,2013,Proportion_of_Population_By_Age_Group,50-64,18.2
Norway,2014,Proportion_of_Population_By_Age_Group,50-64,18.2
Norway,2015,Proportion_of_Population_By_Age_Group,50-64,18.2
Norway,2016,Proportion_of_Population_By_Age_Group,50-64,18.3
Norway,2017,Proportion_of_Population_By_Age_Group,50-64,18.4
Norway,2018,Proportion_of_Population_By_Age_Group,50-64,18.5
Norway,2019,Proportion_of_Population_By_Age_Group,50-64,18.7
Norway,2020,Proportion_of_Population_By_Age_Group,50-64,18.8
Norway,2021,Proportion_of_Population_By_Age_Group,50-64,19.0
Norway,2022,Proportion_of_Population_By_Age_Group,50-64,19.1
Norway,2023,Proportion_of_Population_By_Age_Group,50-64,19.2
Norway,2024,Proportion_of_Population_By_Age_Group,50-64,19.2
Poland,2013,Proportion_of_Population_By_Age_Group,50-64,21.4
Poland,2014,Proportion_of_Population_By_Age_Group,50-64,21.3
Poland,2015,Proportion_of_Population_By_Age_Group,50-64,21.1
Poland,2016,Proportion_of_Population_By_Age_Group,50-64,20.8
Poland,2017,Proportion_of_Population_By_Age_Group,50-64,20.4
Poland,2018,Proportion_of_Population_By_Age_Group,50-64,20.1
Poland,2019,Proportion_of_Population_By_Age_Group,50-64,19.7
Poland,2020,Proportion_of_Population_By_Age_Group,50-64,19.3
Poland,2021,Proportion_of_Population_By_Age_Group,50-64,19.1
Poland,2022,Proportion_of_Population_By_Age_Group,50-64,18.9
Poland,2023,Proportion_of_Population_By_Age_Group,50-64,18.7
Poland,2024,Proportion_of_Population_By_Age_Group,50-64,18.6
Portugal,2013,Proportion_of_Population_By_Age_Group,50-64,19.7
Portugal,2014,Proportion_of_Population_By_Age_Group,50-64,19.9
Portugal,2015,Proportion_of_Population_By_Age_Group,50-64,20.2
Portugal,2016,Proportion_of_Population_By_Age_Group,50-64,20.4
Portugal,2017,Proportion_of_Population_By_Age_Group,50-64,20.6
Portugal,2018,Proportion_of_Population_By_Age_Group,50-64,20.8
Portugal,2019,Proportion_of_Population_By_Age_Group,50-64,20.9
Portugal,2020,Proportion_of_Population_By_Age_Group,50-64,21.0
Portugal,2021,Proportion_of_Population_By_Age_Group,50-64,21.1
Portugal,2022,Proportion_of_Population_By_Age_Group,50-64,21.3
Portugal,2023,Proportion_of_Population_By_Age_Group,50-64,21.4
Portugal,2024,Proportion_of_Population_By_Age_Group,50-64,21.4
Romania,2013,Proportion_of_Population_By_Age_Group,50-64,20.0
Romania,2014,Proportion_of_Population_By_Age_Group,50-64,19.8
Romania,2015,Proportion_of_Population_By_Age_Group,50-64,19.3
Romania,2016,Proportion_of_Population_By_Age_Group,50-64,18.9
Romania,2017,Proportion_of_Population_By_Age_Group,50-64,18.6
Romania,2018,Proportion_of_Population_By_Age_Group,50-64,19.1
Romania,2019,Proportion_of_Population_By_Age_Group,50-64,19.7
Romania,2020,Proportion_of_Population_By_Age_Group,50-64,19.9
Romania,2021,Proportion_of_Population_By_Age_Group,50-64,19.9
Romania,2022,Proportion_of_Population_By_Age_Group,50-64,20.4
Romania,2023,Proportion_of_Population_By_Age_Group,50-64,20.3
Romania,2024,Proportion_of_Population_By_Age_Group,50-64,20.3
Serbia,2013,Proportion_of_Population_By_Age_Group,50-64,22.8
Serbia,2014,Proportion_of_Population_By_Age_Group,50-64,22.6
Serbia,2015,Proportion_of_Population_By_Age_Group,50-64,22.3
Serbia,2016,Proportion_of_Population_By_Age_Group,50-64,21.9
Serbia,2017,Proportion_of_Population_By_Age_Group,50-64,21.7
Serbia,2018,Proportion_of_Population_By_Age_Group,50-64,21.3
Serbia,2019,Proportion_of_Population_By_Age_Group,50-64,20.9
